北京,"金隅上城郡英伦风格,全明户型精装边户售价1090万",独栋|卧室：3个|216.38㎡|南向|周岩,金隅上城郡北七家-(昌平)北亚花园东路,44366元/㎡,960万
北京,昌平区北七家金隅上城郡 联排边户 精装 拎包入住,独栋|卧室：4个|215.96㎡|南向|周岩,金隅上城郡北七家-(昌平)北亚花园东路,53250元/㎡,1150万
北京,"橘郡独栋 临河而居 精装拎包入住 ,北入户,南临温榆河,",独栋|卧室：6个|353.61㎡|南向|张利芳,橘郡小汤山-亚运村正北方向16公里,59387元/㎡,2100万
北京,"边户SF户型,大面宽户型,双挑空客厅,有钥匙",独栋|卧室：4个|363.42㎡|南向|赵新新,纳帕溪谷小汤山-小汤山镇顺沙路68号(近葫芦河),37422元/㎡,1360万
北京,"新上独栋,拎包入住,三间卧室朝南,精装修",独栋|卧室：4个|386.44㎡|南向|周岩,温哥华森林北七家-温哥华森林,47872元/㎡,1850万
北京,远洋傲北二期精装电梯联排别墅5室3厅拎包入住南北绿地100平,独栋|卧室：5个|390.82㎡|南向|李革,远洋傲北别墅北七家-北七家立汤路39号,37357元/㎡,1460万
北京,"金科帕提欧联排别墅,精装修,拎包入户,私家电梯,随时看房",独栋|卧室：6个|343.04㎡|南向|纪盼盼,金科帕提欧小汤山-小汤山疗养院旁,33815元/㎡,1160万
北京,"熙园新出,精装大独栋,次邻湖,南客厅挑高,园区内边户",独栋|卧室：9个|355.22㎡|南向|周岩,"御汤山熙园小汤山-北京市昌平区小汤山北,顺沙路近秦上路",64185元/㎡,2280万
北京,"南北通透,2居,明卫,次顶层,落地窗,拎包入住,税费少",2室2厅|108.21㎡|高层（共6层）|南北向|2008年建|周岩,"北京太阳城北七家-(昌平)北京太阳城国际老年公寓,立汤路30号",33083元/㎡,358万
北京,"北五环精装电梯别墅,联排边户,英伦风格,紧邻小区公园环境优美",独栋|卧室：4个|216.84㎡|南向|周岩,金隅上城郡北七家-(昌平)北亚花园东路,53034元/㎡,1150万
北京,"御汤山新出B户型毛坯房,可直接装修,东南花园300平,随时看",独栋|卧室：6个|455.27㎡|南向|纪倩倩,御汤山小汤山-御汤山,35143元/㎡,1600万
北京,温哥华精装独栋 随时看房,独栋|卧室：6个|382.03㎡|南向|周岩,温哥华森林北七家-温哥华森林,43190元/㎡,1650万
北京,"北辰红橡墅大联排边户,一层有卧室,看房方便,业主诚意出售",独栋|卧室：5个|430.78㎡|南向|周岩,北辰红橡墅北七家-(昌平)立汤路与温榆河交界处,30154元/㎡,1299万
北京,新出房源 远洋傲北精装三居 眼镜房 双卫 电梯刷卡入户,3室1厅|137.86㎡|低层（共6层）|南北向|2017年建|周岩,远洋傲北北七家-北七家立汤路39号,42797元/㎡,590万
北京,北京太阳城三室两厅两卫满五年随时看,3室2厅|140.98㎡|低层（共6层）|南北向|2009年建|周岩,"北京太阳城北七家-(昌平)北京太阳城国际老年公寓,立汤路30号",30642元/㎡,432万
北京,通州区果园新华联家园南区2室2厅,2室1厅|94.65㎡|中层（共6层）|南北向|2002年建|汤文成,新华联家园果园-北苑街道运河西大街30号,38563元/㎡,365万
北京,"小汤山橘郡5室3厅,南北通透,满五年,精装修,看房方便",独栋|卧室：6个|241.78㎡|南向|周岩,橘郡小汤山-亚运村正北方向16公里,62867元/㎡,1520万
北京,"红橡墅新上,精装联排东边户,花园200平,装修好可拎包入住",独栋|卧室：4个|372.58㎡|南向|李敏,北辰红橡墅北七家-(昌平)立汤路与温榆河交界处,44285元/㎡,1650万
北京,"私家电梯,大面宽,精装修边户)玖赢府,昌平南邵站",独栋|卧室：4个|196㎡|南向|陈鹏,玖瀛府南邵-南邵镇南金路7号院,44897元/㎡,880万
北京,房主诚意急售 惊喜价格 随时看房签约 拎包入住 自住保养好,3室2厅|141㎡|低层（共23层）|西北向|2000年建|陆瑶,今日家园五棵松-西翠路5号院,74468元/㎡,1050万
北京,均价3.9W精装独栋 使用700平温泉入户 私家电梯拎包入住,独栋|卧室：5个|477㎡|南向|巩彩云,御汤山熙园小汤山-皇家汤泉行宫原址顺沙路99号院,38784元/㎡,1850万
北京,未来科技城核心区.纯地上三层独栋别墅.五个卧室朝阳.业主诚售,独栋|卧室：9个|411.14㎡|南向|盛瑾,八仙别墅北七家-北七家镇京城高速北七家出口向西800米,42564元/㎡,1750万
北京,丽泽商务区+西府大院+西边户280度观景+观公园+性价比高+,4室2厅|199.32㎡|中层（共18层）|西南向|2022年建|任衡,"泰禾西府大院丽泽桥-西三环丽泽桥西北角,玉璞公园东侧",145444元/㎡,2899万
北京,现房别墅 南北双院 可精装 配套成熟 周末看房随时联系我,独栋|卧室：4个|220㎡|南向|连海潮,北京合院顺义城-燕京街与通顺路交汇口东800米(仁和公园南),38045元/㎡,837万
北京,"远洋傲北二期精装修联排别墅,基本没住过,南入户,业主诚意出售",独栋|卧室：6个|391.11㎡|南向|周岩,远洋傲北别墅北七家-北七家立汤路39号,42954元/㎡,1680万
北京,"东方普罗旺斯独栋,法式,前二后三户型,原始挑空,满两年好位置",独栋|卧室：10个|669.12㎡|南向|韩丽丽,东方普罗旺斯北七家-北七家镇定泗路88号东方普罗旺斯别墅区,83692元/㎡,5600万
北京,"边户好位置,纯地上两层独栋,新做暖气,绿地300平米",独栋|卧室：3个|207.89㎡|南向|赵新新,纳帕溪谷小汤山-小汤山镇顺沙路68号(近葫芦河),56760元/㎡,1180万
北京,建委家属院+丽泽商圈+益丰苑小区+2室+落地窗+地铁+商城,2室1厅|83.61㎡|低层（共17层）|南向|2022年建|任衡,益丰苑六里桥-六里桥桥南西局北路26号,97476元/㎡,815万
北京,出售 世纪城观山园 3室 南北 精装修,3室2厅|172㎡|底层（共11层）|南北向|2022年建|李琳,世纪城观山园世纪城-蓝靛厂路19号,143023元/㎡,2460万
北京,"金科天玺 法式联排,毛坯房,客厅挑空,南北通透,采光好",独栋|卧室：4个|354.96㎡|南向|纪盼盼,金科天玺小汤山-小汤山顺沙路68号九华山庄向东300米,42230元/㎡,1499万
北京,"御汤山熙园独栋别墅花园710平米,温泉入户,人车分流随时看房",独栋|卧室：6个|376.2㎡|南向|纪盼盼,御汤山熙园小汤山-皇家汤泉行宫原址顺沙路99号院,89048元/㎡,3350万
北京,三居室 中间楼层 动静分离 南北通透 户型方正,3室2厅|166.59㎡|中层（共11层）|南北向|任力,世纪城观山园世纪城-蓝靛厂路19号,166876元/㎡,2780万
北京,"北辰红橡墅精装修联排别墅,看房方便,临近小区中心公园",独栋|卧室：4个|363.48㎡|南向|周岩,北辰红橡墅北七家-(昌平)立汤路与温榆河交界处,35710元/㎡,1298万
北京,北京壹号庄园 高端平墅 精装 下跃户型 南北双院.位置好,独栋|卧室：5个|125.48㎡|南向|盛瑾,东方普罗旺斯北七家-定泗路88号院,92445元/㎡,1160万
北京,"政策已经至此,房价逐渐回升,观望后悔莫及!",独栋|卧室：5个|580㎡|南向|董晋斐,御汤山熙园小汤山-皇家汤泉行宫原址顺沙路99号院,46551元/㎡,2700万
北京,南客厅南花园 新装次新房 拎包住 7米挑空 仅契税 总.价低,独栋|卧室：7个|370.74㎡|南向|李革,北辰红橡墅北七家-(昌平)立汤路与温榆河交界处,42617元/㎡,1580万
北京,"新出降价房源,低于上套260万,可谈跳空,花园200平随时看",独栋|卧室：5个|380㎡|南向|李振南,龙湾别墅中央别墅区-龙湾别墅,53947元/㎡,2050万
北京,远洋傲北 装修特别棒的一套别墅 此房有亮点 带电梯 地下车库,独栋|卧室：6个|374.36㎡|南向|唐政,远洋傲北别墅北七家-北七家立汤路39号,44075元/㎡,1650万
北京,"御汤山熙园独栋别墅区的一套好房推荐,B户型,随时看价格可以谈",独栋|卧室：5个|455.27㎡|南向|纪盼盼,御汤山熙园小汤山-皇家汤泉行宫原址顺沙路99号院,32925元/㎡,1499万
北京,远洋傲北别墅6室3厅 精装房411.63平 2000万,独栋|卧室：6个|411.63㎡|南向|李敏,远洋傲北别墅北七家-北七家立汤路39号,48587元/㎡,2000万
北京,"珠江壹仟栋(二期精装新出好房!)拎包入住,户型合理!",独栋|卧室：6个|459.37㎡|南向|赵新新,"珠江壹千栋北七家-北七家,立汤路定泗路口向西两公里",49633元/㎡,2280万
北京,浪漫法式联排别墅 面宽9.3米南北双绿地 室内高挑空,联排|卧室：4个|480㎡|南向|宋尚涛,凯德麓语昌平其它-京承高速G11出口向西怀昌路北侧,26250元/㎡,1260万
北京,金色0.5 北大街 南北通透杨家园3室1厅 中层 斜街邮局,3室1厅|72.09㎡|中层（共6层）|南北向|1994年建|于海娟,杨家园怀柔城区-迎宾路北环岛西南,26772元/㎡,193万
城市,标题,房源信息描述,房源位置信息,单价,房总款
北京,历史惊爆价 独栋大边户大花园 上二下一 不临街 看房方便,独栋|卧室：6个|318㎡|南向|刘保旗,丽斯花园中央别墅区-开发街16号,99056元/㎡,3150万
北京,"(新上房源)远洋傲北优质联排别墅,精装修,私家电梯,有双车位",独栋|卧室：4个|374.07㎡|南向|李敏,远洋傲北别墅北七家-北七家立汤路39号,40901元/㎡,1530万
北京,"熙园精装A户型,六居室,首层双卧,全屋地暖,可拎包入住",独栋|卧室：7个|473.25㎡|南向|郑国宝,御汤山熙园小汤山-皇家汤泉行宫原址顺沙路99号院,41204元/㎡,1950万
北京,急售+直降300W+前排五号楼中层+保养好拎包入住+缦合北京,4室3厅|447.82㎡|低层（共27层）|南北向|2017年建|范雨,合生霄云路8号燕莎-四环内霄云路8号,122817元/㎡,5500万
北京,"亚运村北,精装现房独栋)随时入住,四居室套房无遮挡同看格拉斯",独栋|卧室：5个|473㎡|南向|胥自强,御汤山熙园小汤山-皇家汤泉行宫原址顺沙路99号院,57310元/㎡,2710.8万
北京,"金隅上城郡英伦风格,全明户型精装边户售价1090万",独栋|卧室：3个|216.38㎡|南向|周岩,金隅上城郡北七家-(昌平)北亚花园东路,44366元/㎡,960万
北京,"东方普罗旺斯独栋,法式,前二后三户型,原始挑空,满两年好位置",独栋|卧室：10个|669.12㎡|南向|韩丽丽,东方普罗旺斯北七家-北七家镇定泗路88号东方普罗旺斯别墅区,83692元/㎡,5600万
北京,"新出降价房源,低于上套260万,可谈跳空,花园200平随时看",独栋|卧室：5个|380㎡|南向|李振南,龙湾别墅中央别墅区-龙湾别墅,53947元/㎡,2050万
北京,金隅上城郡精装联排边户 1200万拎包即住 看房随时!,独栋|卧室：4个|216.72㎡|南向|李敏,金隅上城郡北七家-(昌平)北亚花园东路,53063元/㎡,1150万
北京,"顺义城区,800多万起,独立车库,上3下2现房别墅",独栋|卧室：4个|295㎡|南向|胥自强,北京合院顺义城-燕京街与通顺路交汇口东800米(仁和公园南),29593元/㎡,873万
北京,顺义芯城 生活配套齐全 现房联排别墅 生活氛围浓厚 实体园区,独栋|卧室：7个|274㎡|南向|巩彩云,北京合院顺义城-燕京街与通顺路交汇口东800米(仁和公园南),32299元/㎡,885万
北京,"小汤山橘郡4室2厅,格局方正,看房方便",独栋|卧室：4个|195.43㎡|南向|周岩,橘郡小汤山-亚运村正北方向16公里,48866元/㎡,955万
北京,"边户SF户型,大面宽户型,双挑空客厅,有钥匙",独栋|卧室：4个|363.42㎡|南向|赵新新,纳帕溪谷小汤山-小汤山镇顺沙路68号(近葫芦河),37422元/㎡,1360万
北京,南北通透滨湖小区3室1厅,3室1厅|70.26㎡|底层（共6层）|南北向|1996年建|于海娟,滨湖小区怀柔城区-滨湖南街和迎宾路交汇处西北侧,27754元/㎡,195万
北京,"边户好位置,纯地上两层独栋,新做暖气,绿地300平米",独栋|卧室：3个|207.89㎡|南向|赵新新,纳帕溪谷小汤山-小汤山镇顺沙路68号(近葫芦河),56760元/㎡,1180万
北京,"御汤山新出B户型毛坯房,可直接装修,东南花园300平,随时看",独栋|卧室：6个|455.27㎡|南向|纪盼盼,御汤山小汤山-御汤山,35143元/㎡,1600万
北京,"熙园精装A户型,首层两间卧室朝南,全明格局,随时看",独栋|卧室：7个|473.25㎡|南向|纪盼盼,御汤山熙园小汤山-皇家汤泉行宫原址顺沙路99号院,41204元/㎡,1950万
北京,"红橡墅新上,精装联排东边户,花园200平,装修好可拎包入住",独栋|卧室：4个|372.58㎡|南向|李敏,北辰红橡墅北七家-(昌平)立汤路与温榆河交界处,44285元/㎡,1650万
北京,"御汤山新出D户型,位置好,北入户,看房随时",独栋|卧室：5个|300.56㎡|南向|周岩,御汤山小汤山-御汤山,54897元/㎡,1650万
北京,"熙园新出,精装大独栋,次邻湖,南客厅挑高,园区内边户",独栋|卧室：9个|355.22㎡|南向|周岩,"御汤山熙园小汤山-北京市昌平区小汤山北,顺沙路近秦上路",64185元/㎡,2280万
北京,与自然融为一体 生态极佳山水别墅 法式纯石材立面 私家车库,独栋|卧室：4个|430㎡|南向|巩彩云,凯德麓语昌平其它-京承高速G11出口向西怀昌路北侧,26046元/㎡,1120万
北京,"远洋傲北二期精装修联排别墅,基本没住过,南入户,业主诚意出售",独栋|卧室：6个|391.11㎡|南向|周岩,远洋傲北别墅北七家-北七家立汤路39号,42954元/㎡,1680万
北京,"翡翠公园下叠,纯叠拼社区没有配套楼,双车位,随时看房",4室2厅|173.68㎡|底层（共4层）|南北向|2023年建|周岩,翡翠公园北七家-七北路与七星路交叉口西北侧翡翠公园,69092元/㎡,1200万
北京,私家车库 现房新中式联排别墅 私家电梯 独门独院 石材立面,独栋|卧室：4个|248㎡|南向|巩彩云,北京合院顺义城-燕京街与通顺路交汇口东800米(仁和公园南),33064元/㎡,820万
北京,"温泉入户,联排别墅,纯地上三层,客厅挑空,三卧朝南,仅契税",独栋|卧室：4个|232㎡|南向|纪元青,"汤HOUSE别墅小汤山-小汤山镇中心区南侧,大柳树环岛向西1000米",32112元/㎡,745万
北京,"金科帕提欧联排别墅,精装修,拎包入户,私家电梯,随时看房",独栋|卧室：6个|343.04㎡|南向|纪盼盼,金科帕提欧小汤山-小汤山疗养院旁,33815元/㎡,1160万
北京,北京壹号庄园.把边独栋.客厅挑空.三卧室朝阳.位置好采光好.,独栋|卧室：5个|555.66㎡|南向|盛瑾,东方普罗旺斯北七家-北七家镇定泗路88号东方普罗旺斯别墅区,71986元/㎡,4000万
北京,"国企现房,可精装,位置好, 实景呈现,随时可看, 同金喜观承",独栋|卧室：4个|314㎡|南向|胥自强,诺德阅墅中央别墅区-后沙峪中央别墅区,33152元/㎡,1041万
北京,"南北通透,2居,明卫,次顶层,落地窗,拎包入住,税费少",2室2厅|108.21㎡|高层（共6层）|南北向|2008年建|周岩,"北京太阳城北七家-(昌平)北京太阳城国际老年公寓,立汤路30号",33083元/㎡,358万
北京,"金隅上城郡次新房 英伦别墅,国企打造 下叠 售价1200万",独栋|卧室：3个|253.28㎡|南向|周岩,金隅上城郡北七家-(昌平)北亚花园东路,47378元/㎡,1200万
北京,"精装,毛坯任选,现房,使用500平以上带车库双车位",4室2厅|500㎡|中层（共4层）|南北向|2022年建|胥自强,富力首开·金禧璞瑅顺义其它-高白路与九厂路交叉口西,19760元/㎡,988万
北京,北区现房 楼间距大 三卧朝南 实墙围合 独门独院 全新未住,独栋|卧室：4个|300㎡|南向|连海潮,北京合院顺义城-燕京街与通顺路交汇口东800米(仁和公园南),31900元/㎡,957万
北京,"京承沿线,依山傍水法式独栋别墅一口价1495万单价2万多超值",独栋|卧室：5个|656㎡|南向|胥自强,凯德麓语昌平其它-京承高速G11出口向西怀昌路北侧,26692元/㎡,1751万
北京,"750万!买望京北法式现房别墅,4层空间独门独院,看房来电",独栋|卧室：4个|280㎡|南向|胥自强,凯德麓语昌平其它-京承高速G11出口向西怀昌路北侧,26821元/㎡,751万
